event,horizon,target_ts,reason,bar_ts,age_seconds,p,bid,ask,spread,trade_p,contracts_last_hour,active_minutes_last_hour
KXNBAGAME-26MAR10WASMIA,5m,1773185100,included,1773185100.0,0.0,0.905,0.9,0.91,0.010000000000000009,0.91,41314.0,53.0
KXNBAGAME-26MAR10BOSSAS,24h,1773100800,included,1773100800.0,0.0,0.605,0.6,0.61,0.010000000000000009,0.61,2046.0,27.0
KXNBAGAME-26MAR10BOSSAS,6h,1773165600,included,1773165600.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,11787.0,58.0
KXNBAGAME-26MAR10BOSSAS,1h,1773183600,included,1773183600.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,116147.0,60.0
KXNBAGAME-26MAR10BOSSAS,5m,1773186900,included,1773186900.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,277339.0,60.0
KXNBAGAME-26MAR10PHXMIL,24h,1773100800,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26MAR10PHXMIL,6h,1773165600,included,1773165600.0,0.0,0.475,0.47,0.48,0.010000000000000009,0.48,12017.0,34.0
KXNBAGAME-26MAR10PHXMIL,1h,1773183600,included,1773183600.0,0.0,0.48,0.47,0.49,0.020000000000000018,0.49,22103.0,58.0
KXNBAGAME-26MAR10PHXMIL,5m,1773186900,included,1773186900.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,28741.0,58.0
KXNBAGAME-26MAR10TORHOU,24h,1773100800,bar_too_old,,660.0,,,,,,,
KXNBAGAME-26MAR10TORHOU,6h,1773165600,included,1773165540.0,60.0,0.655,0.65,0.66,0.010000000000000009,0.66,2435.0,33.0
KXNBAGAME-26MAR10TORHOU,1h,1773183600,included,1773183600.0,0.0,0.635,0.63,0.64,0.010000000000000009,0.64,24989.0,58.0
KXNBAGAME-26MAR10TORHOU,5m,1773186900,included,1773186900.0,0.0,0.635,0.63,0.64,0.010000000000000009,0.64,83965.0,59.0
KXNBAGAME-26MAR10CHAPOR,24h,1773108000,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26MAR10CHAPOR,6h,1773172800,included,1773172800.0,0.0,0.415,0.41,0.42,0.010000000000000009,,927.0,22.0
KXNBAGAME-26MAR10CHAPOR,1h,1773190800,included,1773190800.0,0.0,0.415,0.41,0.42,0.010000000000000009,0.42,4503.0,44.0
KXNBAGAME-26MAR10CHAPOR,5m,1773194100,included,1773194100.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,17523.0,51.0
KXNBAGAME-26MAR10CHIGSW,24h,1773108000,included,1773107940.0,60.0,0.67,0.66,0.68,0.020000000000000018,,14.0,1.0
KXNBAGAME-26MAR10CHIGSW,6h,1773172800,included,1773172800.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,1497.0,19.0
KXNBAGAME-26MAR10CHIGSW,1h,1773190800,included,1773190740.0,60.0,0.685,0.68,0.69,0.009999999999999898,0.69,11137.0,54.0
KXNBAGAME-26MAR10CHIGSW,5m,1773194100,included,1773194100.0,0.0,0.675,0.67,0.68,0.010000000000000009,0.68,14079.0,59.0
KXNBAGAME-26MAR10INDSAC,24h,1773108000,included,1773107940.0,60.0,0.61,0.6,0.62,0.020000000000000018,,1116.0,8.0
KXNBAGAME-26MAR10INDSAC,6h,1773172800,included,1773172800.0,0.0,0.595,0.59,0.6,0.010000000000000009,,3648.0,23.0
KXNBAGAME-26MAR10INDSAC,1h,1773190800,included,1773190800.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,28417.0,49.0
KXNBAGAME-26MAR10INDSAC,5m,1773194100,included,1773194100.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.59,74889.0,50.0
KXNBAGAME-26MAR10MINLAL,24h,1773111600,bar_too_old,,300.0,,,,,,,
KXNBAGAME-26MAR10MINLAL,6h,1773176400,included,1773176400.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,13798.0,58.0
KXNBAGAME-26MAR10MINLAL,1h,1773194400,included,1773194400.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,41329.0,60.0
KXNBAGAME-26MAR10MINLAL,5m,1773197700,included,1773197700.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,645485.0,60.0
KXNBAGAME-26MAR11CLEORL,24h,1773185400,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26MAR11CLEORL,6h,1773250200,included,1773250080.0,120.0,0.395,0.39,0.4,0.010000000000000009,0.4,9285.0,38.0
KXNBAGAME-26MAR11CLEORL,1h,1773268200,included,1773268200.0,0.0,0.405,0.4,0.41,0.009999999999999953,0.41,118575.0,60.0
KXNBAGAME-26MAR11CLEORL,5m,1773271500,included,1773271500.0,0.0,0.405,0.4,0.41,0.009999999999999953,0.41,167894.0,60.0
KXNBAGAME-26MAR11TORNOP,24h,1773187200,included,1773187200.0,0.0,0.46499999999999997,0.45,0.48,0.02999999999999997,,150.0,1.0
KXNBAGAME-26MAR11TORNOP,6h,1773252000,included,1773252000.0,0.0,0.435,0.43,0.44,0.010000000000000009,,4061.0,36.0
KXNBAGAME-26MAR11TORNOP,1h,1773270000,included,1773270000.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,29194.0,56.0
KXNBAGAME-26MAR11TORNOP,5m,1773273300,included,1773273300.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,57296.0,57.0
KXNBAGAME-26MAR11NYKUTA,24h,1773190800,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26MAR11NYKUTA,6h,1773255600,included,1773255600.0,0.0,0.11499999999999999,0.11,0.12,0.009999999999999995,0.12,4784.0,48.0
KXNBAGAME-26MAR11NYKUTA,1h,1773273600,included,1773273600.0,0.0,0.11499999999999999,0.11,0.12,0.009999999999999995,0.12,52554.0,60.0
KXNBAGAME-26MAR11NYKUTA,5m,1773276900,included,1773276900.0,0.0,0.11499999999999999,0.11,0.12,0.009999999999999995,0.12,111269.0,60.0
KXNBAGAME-26MAR11CHASAC,24h,1773194400,no_prior_bar,,,,,,,,,
KXNBAGAME-26MAR11CHASAC,6h,1773259200,included,1773259200.0,0.0,0.135,0.13,0.14,0.010000000000000009,0.14,5093.0,36.0
KXNBAGAME-26MAR11CHASAC,1h,1773277200,included,1773277200.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.12,34170.0,57.0
KXNBAGAME-26MAR11CHASAC,5m,1773280500,included,1773280500.0,0.0,0.11499999999999999,0.11,0.12,0.009999999999999995,0.12,112700.0,60.0
KXNBAGAME-26MAR11HOUDEN,24h,1773194400,included,1773194400.0,0.0,0.65,0.64,0.66,0.020000000000000018,0.66,366.0,9.0
KXNBAGAME-26MAR11HOUDEN,6h,1773259200,included,1773259200.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,5921.0,42.0
KXNBAGAME-26MAR11HOUDEN,1h,1773277200,included,1773277200.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,12356.0,57.0
KXNBAGAME-26MAR11HOUDEN,5m,1773280500,included,1773280500.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,71936.0,60.0
KXNBAGAME-26MAR11MINLAC,24h,1773196200,included,1773196200.0,0.0,0.525,0.52,0.53,0.010000000000000009,,1378.0,2.0
KXNBAGAME-26MAR11MINLAC,6h,1773261000,included,1773261000.0,0.0,0.535,0.53,0.54,0.010000000000000009,0.54,4299.0,48.0
KXNBAGAME-26MAR11MINLAC,1h,1773279000,included,1773279000.0,0.0,0.525,0.52,0.53,0.010000000000000009,0.53,57289.0,59.0
KXNBAGAME-26MAR11MINLAC,5m,1773282300,included,1773282300.0,0.0,0.535,0.53,0.54,0.010000000000000009,0.54,169639.0,60.0
KXNBAGAME-26MAR12PHIDET,24h,1773270000,included,1773270000.0,0.0,0.86,0.85,0.87,0.020000000000000018,0.87,288.0,9.0
KXNBAGAME-26MAR12PHIDET,6h,1773334800,included,1773334800.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,14232.0,30.0
KXNBAGAME-26MAR12PHIDET,1h,1773352800,included,1773352800.0,0.0,0.895,0.89,0.9,0.010000000000000009,,28222.0,46.0
KXNBAGAME-26MAR12PHIDET,5m,1773356100,included,1773356100.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.89,254082.0,54.0
KXNBAGAME-26MAR12PHXIND,24h,1773270000,included,1773270000.0,0.0,0.215,0.21,0.22,0.010000000000000009,,417.0,9.0
KXNBAGAME-26MAR12PHXIND,6h,1773334800,included,1773334800.0,0.0,0.215,0.21,0.22,0.010000000000000009,,1418.0,29.0
KXNBAGAME-26MAR12PHXIND,1h,1773352800,included,1773352800.0,0.0,0.215,0.21,0.22,0.010000000000000009,0.22,142638.0,46.0
KXNBAGAME-26MAR12PHXIND,5m,1773356100,included,1773356100.0,0.0,0.20500000000000002,0.2,0.21,0.009999999999999981,0.21,26140.0,57.0
KXNBAGAME-26MAR12WASORL,24h,1773270000,included,1773269940.0,60.0,0.89,0.88,0.9,0.020000000000000018,0.9,255.0,14.0
KXNBAGAME-26MAR12WASORL,6h,1773334800,included,1773334800.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,51253.0,31.0
KXNBAGAME-26MAR12WASORL,1h,1773352800,included,1773352800.0,0.0,0.895,0.89,0.9,0.010000000000000009,,4826.0,36.0
KXNBAGAME-26MAR12WASORL,5m,1773356100,included,1773356100.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,27648.0,47.0
KXNBAGAME-26MAR12BKNATL,24h,1773271800,included,1773271800.0,0.0,0.88,0.87,0.89,0.020000000000000018,0.89,6002.0,9.0
KXNBAGAME-26MAR12BKNATL,6h,1773336600,included,1773336540.0,60.0,0.905,0.9,0.91,0.010000000000000009,0.91,1571.0,30.0
KXNBAGAME-26MAR12BKNATL,1h,1773354600,included,1773354600.0,0.0,0.905,0.9,0.91,0.010000000000000009,,6259.0,31.0
KXNBAGAME-26MAR12BKNATL,5m,1773357900,included,1773357900.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,64707.0,45.0
KXNBAGAME-26MAR12MILMIA,24h,1773271800,included,1773271800.0,0.0,0.725,0.72,0.73,0.010000000000000009,0.73,585.0,11.0
KXNBAGAME-26MAR12MILMIA,6h,1773336600,included,1773336600.0,0.0,0.71,0.7,0.72,0.020000000000000018,0.7,10703.0,33.0
KXNBAGAME-26MAR12MILMIA,1h,1773354600,included,1773354600.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,9552.0,53.0
KXNBAGAME-26MAR12MILMIA,5m,1773357900,included,1773357900.0,0.0,0.675,0.67,0.68,0.010000000000000009,0.68,35627.0,58.0
KXNBAGAME-26MAR12DALMEM,24h,1773273600,bar_too_old,,240.0,,,,,,,
KXNBAGAME-26MAR12DALMEM,6h,1773338400,included,1773338400.0,0.0,0.345,0.34,0.35,0.009999999999999953,0.35,4214.0,33.0
KXNBAGAME-26MAR12DALMEM,1h,1773356400,included,1773356400.0,0.0,0.335,0.33,0.34,0.010000000000000009,0.34,12526.0,53.0
KXNBAGAME-26MAR12DALMEM,5m,1773359700,included,1773359700.0,0.0,0.335,0.33,0.34,0.010000000000000009,0.34,32237.0,58.0
KXNBAGAME-26MAR12DENSAS,24h,1773277200,included,1773277200.0,0.0,0.655,0.65,0.66,0.010000000000000009,,1550.0,17.0
KXNBAGAME-26MAR12DENSAS,6h,1773342000,included,1773342000.0,0.0,0.645,0.64,0.65,0.010000000000000009,0.65,100132.0,52.0
KXNBAGAME-26MAR12DENSAS,1h,1773360000,included,1773360000.0,0.0,0.625,0.62,0.63,0.010000000000000009,0.63,47915.0,60.0
KXNBAGAME-26MAR12DENSAS,5m,1773363300,included,1773363300.0,0.0,0.575,0.57,0.58,0.010000000000000009,0.58,368585.0,60.0
KXNBAGAME-26MAR12BOSOKC,24h,1773279000,included,1773279000.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,166.0,11.0
KXNBAGAME-26MAR12BOSOKC,6h,1773343800,included,1773343740.0,60.0,0.71,0.7,0.72,0.020000000000000018,0.72,8968.0,44.0
KXNBAGAME-26MAR12BOSOKC,1h,1773361800,included,1773361800.0,0.0,0.74,0.73,0.75,0.020000000000000018,0.75,190440.0,57.0
KXNBAGAME-26MAR12BOSOKC,5m,1773365100,included,1773365100.0,0.0,0.755,0.75,0.76,0.010000000000000009,0.76,152146.0,60.0
KXNBAGAME-26MAR12CHILAL,24h,1773282600,included,1773282600.0,0.0,0.8200000000000001,0.81,0.83,0.019999999999999907,,178.0,6.0
KXNBAGAME-26MAR12CHILAL,6h,1773347400,included,1773347400.0,0.0,0.825,0.82,0.83,0.010000000000000009,0.83,5372.0,28.0
KXNBAGAME-26MAR12CHILAL,1h,1773365400,included,1773365400.0,0.0,0.835,0.83,0.84,0.010000000000000009,0.83,16084.0,54.0
KXNBAGAME-26MAR12CHILAL,5m,1773368700,included,1773368700.0,0.0,0.835,0.83,0.84,0.010000000000000009,0.84,360805.0,59.0
KXNBAGAME-26MAR13CLEDAL,24h,1773358200,included,1773358080.0,120.0,0.165,0.16,0.17,0.010000000000000009,,10.0,2.0
KXNBAGAME-26MAR13CLEDAL,6h,1773423000,included,1773423000.0,0.0,0.135,0.13,0.14,0.010000000000000009,,2724.0,29.0
KXNBAGAME-26MAR13CLEDAL,1h,1773441000,included,1773441000.0,0.0,0.135,0.13,0.14,0.010000000000000009,0.14,10641.0,48.0
KXNBAGAME-26MAR13CLEDAL,5m,1773444300,included,1773444300.0,0.0,0.14500000000000002,0.14,0.15,0.009999999999999981,0.15,70761.0,57.0
KXNBAGAME-26MAR13MEMDET,24h,1773358200,bar_too_old,,360.0,,,,,,,
KXNBAGAME-26MAR13MEMDET,6h,1773423000,included,1773423000.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,5279.0,34.0
KXNBAGAME-26MAR13MEMDET,1h,1773441000,included,1773440940.0,60.0,0.915,0.91,0.92,0.010000000000000009,0.92,14022.0,34.0
KXNBAGAME-26MAR13MEMDET,5m,1773444300,included,1773444300.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,161842.0,51.0
KXNBAGAME-26MAR13NYKIND,24h,1773358200,included,1773358200.0,0.0,0.13,0.12,0.14,0.020000000000000018,,799.0,9.0
KXNBAGAME-26MAR13NYKIND,6h,1773423000,included,1773423000.0,0.0,0.135,0.13,0.14,0.010000000000000009,0.13,118587.0,34.0
KXNBAGAME-26MAR13NYKIND,1h,1773441000,included,1773441000.0,0.0,0.135,0.13,0.14,0.010000000000000009,0.14,51492.0,53.0
KXNBAGAME-26MAR13NYKIND,5m,1773444300,included,1773444300.0,0.0,0.14500000000000002,0.14,0.15,0.009999999999999981,0.15,203887.0,60.0
KXNBAGAME-26MAR13PHXTOR,24h,1773358200,bar_too_old,,360.0,,,,,,,
KXNBAGAME-26MAR13PHXTOR,6h,1773423000,included,1773423000.0,0.0,0.635,0.63,0.64,0.010000000000000009,0.64,3531.0,28.0
KXNBAGAME-26MAR13PHXTOR,1h,1773441000,included,1773441000.0,0.0,0.645,0.64,0.65,0.010000000000000009,0.64,41760.0,57.0
KXNBAGAME-26MAR13PHXTOR,5m,1773444300,included,1773444300.0,0.0,0.645,0.64,0.65,0.010000000000000009,0.64,63767.0,60.0
KXNBAGAME-26MAR13NOPHOU,24h,1773360000,included,1773359880.0,120.0,0.725,0.71,0.74,0.030000000000000027,0.74,457.0,6.0
KXNBAGAME-26MAR13NOPHOU,6h,1773424800,included,1773424800.0,0.0,0.715,0.71,0.72,0.010000000000000009,0.72,16548.0,42.0
KXNBAGAME-26MAR13NOPHOU,1h,1773442800,included,1773442800.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,32406.0,57.0
KXNBAGAME-26MAR13NOPHOU,5m,1773446100,included,1773446100.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,107428.0,60.0
KXNBAGAME-26MAR13MINGSW,24h,1773367200,included,1773367200.0,0.0,0.32,0.31,0.33,0.020000000000000018,0.33,927.0,23.0
KXNBAGAME-26MAR13MINGSW,6h,1773432000,included,1773432000.0,0.0,0.35,0.34,0.36,0.019999999999999962,0.35,61038.0,40.0
KXNBAGAME-26MAR13MINGSW,1h,1773450000,included,1773450000.0,0.0,0.325,0.32,0.33,0.010000000000000009,0.33,14085.0,60.0
KXNBAGAME-26MAR13MINGSW,5m,1773453300,included,1773453300.0,0.0,0.355,0.35,0.36,0.010000000000000009,0.36,112675.0,58.0
KXNBAGAME-26MAR13UTAPOR,24h,1773367200,included,1773367140.0,60.0,0.865,0.86,0.87,0.010000000000000009,,8.0,1.0
KXNBAGAME-26MAR13UTAPOR,6h,1773432000,included,1773431880.0,120.0,0.905,0.9,0.91,0.010000000000000009,,3972.0,14.0
KXNBAGAME-26MAR13UTAPOR,1h,1773450000,included,1773450000.0,0.0,0.905,0.9,0.91,0.010000000000000009,0.91,1230.0,29.0
KXNBAGAME-26MAR13UTAPOR,5m,1773453300,included,1773453300.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,56040.0,40.0
KXNBAGAME-26MAR13CHILAC,24h,1773369000,included,1773369000.0,0.0,0.83,0.82,0.84,0.020000000000000018,,19.0,3.0
KXNBAGAME-26MAR13CHILAC,6h,1773433800,included,1773433740.0,60.0,0.865,0.86,0.87,0.010000000000000009,0.87,804.0,19.0
KXNBAGAME-26MAR13CHILAC,1h,1773451800,included,1773451800.0,0.0,0.865,0.86,0.87,0.010000000000000009,0.87,18759.0,40.0
KXNBAGAME-26MAR13CHILAC,5m,1773455100,included,1773455100.0,0.0,0.865,0.86,0.87,0.010000000000000009,0.87,92294.0,51.0
KXNBAGAME-26MAR14BKNPHI,24h,1773421200,included,1773421140.0,60.0,0.755,0.75,0.76,0.010000000000000009,,689.0,4.0
KXNBAGAME-26MAR14BKNPHI,6h,1773486000,included,1773486000.0,0.0,0.775,0.77,0.78,0.010000000000000009,,1971.0,23.0
KXNBAGAME-26MAR14BKNPHI,1h,1773504000,included,1773504000.0,0.0,0.765,0.76,0.77,0.010000000000000009,0.77,16699.0,57.0
KXNBAGAME-26MAR14BKNPHI,5m,1773507300,included,1773507300.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,80209.0,60.0
KXNBAGAME-26MAR14MILATL,24h,1773428400,bar_too_old,,1380.0,,,,,,,
KXNBAGAME-26MAR14MILATL,6h,1773493200,included,1773493200.0,0.0,0.755,0.75,0.76,0.010000000000000009,,2825.0,28.0
KXNBAGAME-26MAR14MILATL,1h,1773511200,included,1773511200.0,0.0,0.805,0.8,0.81,0.010000000000000009,0.81,150148.0,49.0
KXNBAGAME-26MAR14MILATL,5m,1773514500,included,1773514500.0,0.0,0.815,0.81,0.82,0.009999999999999898,0.82,120529.0,59.0
KXNBAGAME-26MAR14CHASAS,24h,1773430200,included,1773430140.0,60.0,0.69,0.68,0.7,0.019999999999999907,0.7,456.0,11.0
KXNBAGAME-26MAR14CHASAS,6h,1773495000,included,1773495000.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,20297.0,56.0
KXNBAGAME-26MAR14CHASAS,1h,1773513000,included,1773513000.0,0.0,0.675,0.67,0.68,0.010000000000000009,0.69,168925.0,59.0
KXNBAGAME-26MAR14CHASAS,5m,1773516300,included,1773516300.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,317686.0,60.0
KXNBAGAME-26MAR14WASBOS,24h,1773439200,bar_too_old,,420.0,,,,,,,
KXNBAGAME-26MAR14WASBOS,6h,1773504000,included,1773504000.0,0.0,0.95,0.94,0.96,0.020000000000000018,0.96,15923.0,31.0
KXNBAGAME-26MAR14WASBOS,1h,1773522000,included,1773522000.0,0.0,0.955,0.95,0.96,0.010000000000000009,0.96,7984.0,44.0
KXNBAGAME-26MAR14WASBOS,5m,1773525300,included,1773525300.0,0.0,0.955,0.95,0.96,0.010000000000000009,0.96,74554.0,50.0
KXNBAGAME-26MAR14ORLMIA,24h,1773446400,included,1773446280.0,120.0,0.575,0.56,0.59,0.029999999999999916,,159.0,9.0
KXNBAGAME-26MAR14ORLMIA,6h,1773511200,included,1773511200.0,0.0,0.625,0.62,0.63,0.010000000000000009,0.63,9401.0,45.0
KXNBAGAME-26MAR14ORLMIA,1h,1773529200,included,1773529200.0,0.0,0.625,0.62,0.63,0.010000000000000009,0.63,82242.0,59.0
KXNBAGAME-26MAR14ORLMIA,5m,1773532500,included,1773532500.0,0.0,0.625,0.62,0.63,0.010000000000000009,0.63,78860.0,60.0
KXNBAGAME-26MAR14DENLAL,24h,1773448200,included,1773448200.0,0.0,0.44,0.43,0.45,0.020000000000000018,0.45,4313.0,34.0
KXNBAGAME-26MAR14DENLAL,6h,1773513000,included,1773513000.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,39741.0,53.0
KXNBAGAME-26MAR14DENLAL,1h,1773531000,included,1773531000.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,111774.0,60.0
KXNBAGAME-26MAR14DENLAL,5m,1773534300,included,1773534300.0,0.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,239426.0,60.0
KXNBAGAME-26MAR14SACLAC,24h,1773455400,included,1773455400.0,0.0,0.865,0.86,0.87,0.010000000000000009,,1178.0,14.0
KXNBAGAME-26MAR14SACLAC,6h,1773520200,included,1773520200.0,0.0,0.875,0.87,0.88,0.010000000000000009,,11495.0,33.0
KXNBAGAME-26MAR14SACLAC,1h,1773538200,included,1773538200.0,0.0,0.885,0.88,0.89,0.010000000000000009,0.89,52545.0,55.0
KXNBAGAME-26MAR14SACLAC,5m,1773541500,included,1773541500.0,0.0,0.885,0.88,0.89,0.010000000000000009,0.89,175830.0,58.0
KXNBAGAME-26MAR15MINOKC,24h,1773507600,bar_too_old,,240.0,,,,,,,
KXNBAGAME-26MAR15MINOKC,6h,1773572400,included,1773572400.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,2781.0,29.0
KXNBAGAME-26MAR15MINOKC,1h,1773590400,included,1773590400.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.74,69365.0,60.0
KXNBAGAME-26MAR15MINOKC,5m,1773593700,included,1773593700.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,245622.0,60.0
KXNBAGAME-26MAR15DALCLE,24h,1773516600,bar_too_old,,1200.0,,,,,,,
KXNBAGAME-26MAR15DALCLE,6h,1773581400,included,1773581400.0,0.0,0.905,0.9,0.91,0.010000000000000009,,7676.0,33.0
KXNBAGAME-26MAR15DALCLE,1h,1773599400,included,1773599400.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,35114.0,50.0
KXNBAGAME-26MAR15DALCLE,5m,1773602700,included,1773602700.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,328624.0,57.0
KXNBAGAME-26MAR15DETTOR,24h,1773516600,bar_too_old,,840.0,,,,,,,
KXNBAGAME-26MAR15DETTOR,6h,1773581400,included,1773581400.0,0.0,0.39,0.38,0.4,0.020000000000000018,0.4,2284.0,22.0
KXNBAGAME-26MAR15DETTOR,1h,1773599400,included,1773599400.0,0.0,0.395,0.39,0.4,0.010000000000000009,0.4,6364.0,42.0
KXNBAGAME-26MAR15DETTOR,5m,1773602700,included,1773602700.0,0.0,0.415,0.41,0.42,0.010000000000000009,0.42,112831.0,57.0
KXNBAGAME-26MAR15INDMIL,24h,1773516600,included,1773516600.0,0.0,0.705,0.7,0.71,0.010000000000000009,,157.0,6.0
KXNBAGAME-26MAR15INDMIL,6h,1773581400,included,1773581400.0,0.0,0.735,0.73,0.74,0.010000000000000009,,1140.0,25.0
KXNBAGAME-26MAR15INDMIL,1h,1773599400,included,1773599400.0,0.0,0.755,0.75,0.76,0.010000000000000009,0.76,104006.0,51.0
KXNBAGAME-26MAR15INDMIL,5m,1773602700,included,1773602700.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.74,53022.0,55.0
KXNBAGAME-26MAR15PORPHI,24h,1773525600,bar_too_old,,1680.0,,,,,,,
KXNBAGAME-26MAR15PORPHI,6h,1773590400,included,1773590400.0,0.0,0.255,0.25,0.26,0.010000000000000009,0.26,24264.0,45.0
KXNBAGAME-26MAR15PORPHI,1h,1773608400,included,1773608400.0,0.0,0.25,0.24,0.26,0.020000000000000018,0.26,16798.0,59.0
KXNBAGAME-26MAR15PORPHI,5m,1773611700,included,1773611700.0,0.0,0.255,0.25,0.26,0.010000000000000009,0.25,232340.0,60.0
KXNBAGAME-26MAR15GSWNYK,24h,1773532800,included,1773532740.0,60.0,0.86,0.85,0.87,0.020000000000000018,,2293.0,17.0
KXNBAGAME-26MAR15GSWNYK,6h,1773597600,included,1773597600.0,0.0,0.885,0.88,0.89,0.010000000000000009,,6040.0,51.0
KXNBAGAME-26MAR15GSWNYK,1h,1773615600,included,1773615600.0,0.0,0.885,0.88,0.89,0.010000000000000009,0.89,262855.0,60.0
KXNBAGAME-26MAR15GSWNYK,5m,1773618900,included,1773618900.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,180475.0,60.0
KXNBAGAME-26MAR15UTASAC,24h,1773540000,included,1773540000.0,0.0,0.535,0.53,0.54,0.010000000000000009,0.53,449.0,12.0
KXNBAGAME-26MAR15UTASAC,6h,1773604800,included,1773604800.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,8157.0,55.0
KXNBAGAME-26MAR15UTASAC,1h,1773622800,included,1773622800.0,0.0,0.59,0.58,0.6,0.020000000000000018,0.6,123428.0,60.0
KXNBAGAME-26MAR15UTASAC,5m,1773626100,included,1773626100.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,101678.0,60.0
KXNBAGAME-26MAR16GSWWAS,24h,1773615600,included,1773615600.0,0.0,0.295,0.29,0.3,0.010000000000000009,0.3,324.0,12.0
KXNBAGAME-26MAR16GSWWAS,6h,1773680400,included,1773680400.0,0.0,0.275,0.27,0.28,0.010000000000000009,0.28,4680.0,44.0
KXNBAGAME-26MAR16GSWWAS,1h,1773698400,included,1773698400.0,0.0,0.255,0.25,0.26,0.010000000000000009,0.26,38046.0,60.0
KXNBAGAME-26MAR16GSWWAS,5m,1773701700,included,1773701700.0,0.0,0.265,0.26,0.27,0.010000000000000009,0.27,62524.0,60.0
KXNBAGAME-26MAR16ORLATL,24h,1773615600,included,1773615600.0,0.0,0.55,0.54,0.56,0.020000000000000018,0.56,21895.0,33.0
KXNBAGAME-26MAR16ORLATL,6h,1773680400,included,1773680400.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.58,127557.0,54.0
KXNBAGAME-26MAR16ORLATL,1h,1773698400,included,1773698400.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,108682.0,60.0
KXNBAGAME-26MAR16ORLATL,5m,1773701700,included,1773701700.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,202857.0,60.0
KXNBAGAME-26MAR16PHXBOS,24h,1773617400,bar_too_old,,420.0,,,,,,,
KXNBAGAME-26MAR16PHXBOS,6h,1773682200,included,1773682200.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,6957.0,48.0
KXNBAGAME-26MAR16PHXBOS,1h,1773700200,included,1773700200.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,56598.0,58.0
KXNBAGAME-26MAR16PHXBOS,5m,1773703500,included,1773703500.0,0.0,0.775,0.77,0.78,0.010000000000000009,0.78,48052.0,60.0
KXNBAGAME-26MAR16PORBKN,24h,1773617400,included,1773617400.0,0.0,0.235,0.23,0.24,0.009999999999999981,,3507.0,26.0
KXNBAGAME-26MAR16PORBKN,6h,1773682200,included,1773682200.0,0.0,0.195,0.19,0.2,0.010000000000000009,0.2,5002.0,44.0
KXNBAGAME-26MAR16PORBKN,1h,1773700200,included,1773700200.0,0.0,0.185,0.18,0.19,0.010000000000000009,0.19,26511.0,58.0
